# host_unix_ns,fpga_counter_us
1786644846228148000,214689505
1786644847228005000,215698829
1786644848198261000,216668704
1786644849183555500,217639784
1786644850273788000,218730064
1786644851298416500,219758862
1786644852304346000,220778801
1786644853303497000,221769075
1786644854318731000,222779652
1786644855364060000,223820143
1786644856398691500,224859166
1786644857448268000,225909089
1786644858492372500,226948781
1786644859489775500,227939495
1786644860492978000,228959218
1786644861488496500,229938741
1786644862493678000,230959156
1786644863512646500,231969259
1786644864568807000,233028986
1786644865583017500,234039021
1786644866573811000,235038899
1786644867558286000,236028585
1786644868548222000,237008756
1786644869548297500,238010203
1786644870553313500,239018969
1786644871590700000,240058709
1786644872627997000,241078860
1786644873663284000,242129025
1786644874703537000,243169256
1786644875713286500,244188460
1786644876728521500,245189360
1786644877758430000,246218243
1786644878814114500,247278890
1786644879818427000,248269041
1786644880852811000,249309052
1786644881862822500,250318918
1786644882869051500,251329212
1786644883888503000,252358873
1786644884897949000,253359078
1786644885963651000,254428708
1786644886983517000,255459091
1786644887987892000,256448931
1786644888998508000,257460563
1786644890013215500,258468589
1786644891007691000,259458680
1786644892003320000,260468699
1786644893039090000,261498576
1786644894038113500,262509051
1786644895058264000,263518898
1786644896077951500,264549445
1786644897118015000,265578809
1786644898123556000,266579080
1786644899153369000,267609024
1786644900244652500,268708956
1786644901268600500,269729682
1786644902274052000,270748551
1786644903268092500,271738841
1786644904278202500,272759067
1786644905283560000,273749034
1786644906277808000,274749122
1786644907312305500,275776635
1786644908312983500,276788757
1786644909324008500,277778964
1786644910328240500,278788965
1786644911358199500,279818980
1786644912393297500,280848924
1786644913428045000,281888952
1786644914491470500,282949415
1786644915508809500,283978924
1786644916528172500,284988784
1786644917538704500,285998550
1786644918573337000,287029159
1786644919608487500,288069004
1786644920623264500,289089324
1786644921678171000,290148901
1786644922678216500,291148806
1786644923683144000,292158854
1786644924668412500,293138425
1786644925678088500,294138385
1786644926667667500,295118196
1786644927658262500,296118577
1786644928683191000,297168856
1786644929703644000,298169155
1786644930728185000,299188996
1786644931728225500,300198466
1786644932728517000,301189602
1786644934091283000,302458835
1786644935415446500,303898653
1786644936664169500,305058370
1786644937728268500,306198730
1786644938713071500,307178503
1786644939713883000,308178816
1786644940692930500,309158753
1786644941702864500,310158733
1786644942742759000,311179033
1786644943759267000,312238088
1786644944740050000,313208653
1786644945732767500,314198362
1786644946734808500,315198678
1786644947733093000,316198675
1786644948718326000,317188907
1786644949745848000,318188765
1786644950773224500,319248182
1786644951770207000,320239081
1786644952763170000,321238485
1786644953783440000,322248614
1786644954803277000,323268654
1786644955818351000,324288758
1786644956808227500,325278933
1786644957869115500,326338575
1786644958879520500,327338542
1786644959878418000,328338793
1786644960899052000,329368561
1786644961923405000,330388110
1786644962955490000,331403248
1786644963964288500,332429077
1786644965012961500,333478230
1786644965984040500,334458130
1786644966972712500,335439059
1786644967957709000,336418873
1786644968937935000,337398386
1786644969962888000,338428510
1786644970967967500,339438590
1786644971962858000,340428274
1786644972967764500,341428596
1786644973988191500,342430363
1786644975028085500,343489138
1786644976027977000,344498097
1786644977012726500,345472007
1786644978023341500,346481523
1786644979057982500,347518988
1786644980057817500,348518887
1786644981042824500,349520039
1786644982078284000,350539389
1786644983117849500,351578703
1786644984123116000,352588613
1786644985142976000,353608638
1786644986198434000,354658569
1786644987217482500,355679024
1786644988218641500,356688683
1786644989237434500,357708358
1786644990258184500,358728482
1786644991277709500,359748804
1786644992277758500,360728439
1786644993288182000,361748714
1786644994267947000,362731099
1786644995268764500,363728908
1786644996288086000,364762777
1786644997302689500,365758579
1786644998317774500,366791268
1786644999343174000,367811345
1786645000433102000,368888884
1786645001447803000,369911816
1786645002478223500,370938589
