# host_unix_ns,fpga_counter_us
1786578305055827500,113809630
1786578306085658500,114838687
1786578307081533500,115831532
1786578308092297500,116852355
1786578309091038000,117838705
1786578310085823500,118829317
1786578311080720500,119851988
1786578312100546000,120849811
1786578313080940000,121838975
1786578314086128500,122838785
1786578315070954000,123829113
1786578316075944500,124838646
1786578317166547000,125918901
1786578318185961500,126948519
1786578319190896500,127938719
1786578320186092000,128939601
1786578321206003000,129969771
1786578322221184500,130968856
1786578323206222500,131959021
1786578324236614500,132989179
1786578325251539500,133999274
1786578326266508000,135019163
1786578327306165500,136058501
1786578328315896500,137059097
1786578329341175000,138098347
1786578330330767500,139078697
1786578331366159000,140128924
1786578332351022500,141108874
1786578333355953000,142099332
1786578334387623500,143138929
1786578335411775500,144168876
1786578336415944500,145168620
1786578337410947000,146169060
1786578338457549000,147209054
1786578339481169000,148228816
1786578340485735000,149239302
1786578341507846500,150259145
1786578342545740500,151299076
1786578343551115000,152308754
1786578344561154500,153309229
1786578345615122500,154368986
1786578346581205000,155348909
1786578347576652500,156339130
1786578348586158500,157338645
1786578349611237500,158348777
1786578350615828500,159368340
1786578351591056500,160348587
1786578352642943000,161388659
1786578353646365500,162408315
1786578354686605500,163449574
1786578355722088500,164478786
1786578356736215500,165498862
1786578357734418000,166488629
1786578358772164500,167529400
1786578359828039000,168579170
1786578360871545000,169628738
1786578361886322500,170649074
1786578362861167500,171618550
1786578363872867500,172619224
1786578364887677500,173638801
1786578365891224500,174648299
1786578366957537500,175708855
1786578367986128500,176719370
1786578368990904500,177739291
1786578370000894000,178738908
1786578371037818000,179800640
1786578372066338000,180822003
1786578373086710500,181848507
1786578374111993500,182868893
1786578375111335500,183868675
1786578376131256500,184871569
1786578377156425000,185918831
1786578378181257000,186929054
1786578379166415500,187910100
1786578380191316500,188941154
1786578381291059000,190029138
1786578382316360000,191078647
1786578383311378500,192068959
1786578384300874500,193048709
1786578385336987500,194089069
1786578386370944000,195118766
1786578387386414000,196139044
1786578388476435500,197229009
1786578389507244000,198260155
1786578390531138500,199288928
1786578391561762500,200309368
1786578392602619500,201358962
1786578393621765500,202368334
1786578394636500500,203388763
1786578395716740000,204478926
1786578396691059000,205438573
1786578397701249000,206459403
1786578398716247500,207468619
1786578399726088000,208478705
1786578400731252500,209479118
1786578401747421000,210499586
1786578402796372000,211548884
1786578403821014500,212559245
1786578404846602500,213598724
1786578405856396500,214608761
1786578406872722000,215619675
1786578407885871500,216638382
1786578408878585000,217628920
1786578409946486500,218698719
1786578410967910500,219720732
1786578411992720500,220758630
1786578413001402000,221749346
1786578414020989000,222788742
1786578415042272500,223788892
1786578416066126500,224829059
1786578417096431000,225858533
1786578418106582000,226868833
1786578419168614500,227901303
1786578420250488000,229008694
1786578421307110000,230051761
1786578422420576500,231164604
1786578423471152500,232219641
1786578424576317000,233328700
1786578425621684000,234368865
1786578426658535000,235398757
1786578427716597500,236459820
1786578428821977500,237571059
1786578429889954000,238637838
1786578431000009000,239717066
1786578432143192500,240876377
1786578433284894000,242011015
1786578434420211000,243168274
1786578435466746500,244218434
1786578436470945500,245219861
1786578437476227000,246228466
1786578438554682500,247309564
1786578439581277000,248338238
1786578440601446500,249358634
1786578441605534500,250358528
1786578442629674000,251378426
1786578443656609000,252408602
1786578444662014500,253428131
1786578445706148000,254461105
1786578446736258000,255478510
1786578447776321000,256528960
1786578448802437000,257558519
1786578450232643500,258968549
1786578451357217000,260114692
1786578452432252000,261158900
1786578453457801500,262218637
1786578454451028500,263208494
1786578455487155500,264238593
1786578456502973500,265259677
1786578457512397000,266268641
1786578458511285500,267268504
1786578459567472500,268298924
1786578460596138500,269348527
1786578461597327500,270358532
1786578462606573000,271358697
1786578463606144500,272359036
1786578464591431000,273338523
1786578465606298000,274349480
1786578466651104500,275373380
1786578467671089000,276418240
1786578468656618500,277408274
1786578469714971500,278484531
1786578470783110500,279548810
1786578471806174500,280568256
1786578472826384500,281578411
1786578473870940500,282588548
1786578474906232000,283678368
1786578475901491500,284658232
1786578476911856000,285668886
1786578477946416000,286698812
1786578478967204500,287719008
1786578479966762500,288728271
1786578481006381000,289728544
1786578482041192500,290798682
1786578483046131000,291798378
1786578484055647500,292808165
1786578485046695000,293798515
1786578486050854000,294798333
1786578487036249000,295790749
1786578488037942000,296768724
1786578489076864500,297838975
1786578490091013500,298848785
1786578491111266000,299878188
1786578492131419000,300891790
