# host_unix_ns,fpga_counter_us
1786383540161382500,410928683
1786383541166679500,411928326
1786383542161352500,412918321
1786383543192187000,413948537
1786383544211815500,414968475
1786383545231888000,415988382
1786383546251134000,417028106
1786383547286383500,418038295
1786383548306235500,419068365
1786383549321224000,420078104
1786383550341368000,421108366
1786383551326298500,422088272
1786383552326353000,423088578
1786383553336839500,424107374
1786383554362549000,425118407
1786383555390960500,426148370
1786383556412052500,427168671
1786383557426416500,428188341
1786383558431557000,429189198
1786383559436402000,430208468
1786383560729301000,431445794
1786383561861723500,432608663
1786383562861095000,433628073
1786383563871514500,434628616
1786383564891552000,435648321
1786383565886433000,436639986
1786383566926606000,437678490
1786383568032141000,438798527
1786383569051374000,439808787
1786383570061548500,440818304
1786383571081943500,441838465
1786383572082012000,442838434
1786383573086159500,443838528
1786383574091490000,444858218
1786383575116936500,445887573
1786383576111810500,446868481
1786383577125980000,447877452
1786383578141279000,448897966
1786383579156586000,449908140
1786383580156078000,450918043
1786383581166233000,451918288
1786383582181301000,452946185
1786383583191598000,453948491
1786383584212154000,454968421
1786383585236116000,455998274
1786383586231114500,456998125
1786383587220775500,457992545
1786383588226158500,458977992
1786383589261187500,460017969
1786383590256102000,461008190
1786383591266220500,462028203
1786383592311359000,463058375
1786383593356221500,464108278
1786383594406709000,465158311
1786383595431787500,466188228
1786383596501438000,467250475
1786383597511475500,468269235
1786383598500920500,469258333
1786383599510916000,470277957
1786383600521077000,471278331
1786383601531175000,472288726
1786383602556684500,473315845
1786383603626604000,474387889
1786383604656325500,475418281
1786383605701543000,476458425
1786383606716679500,477478219
1786383607726503500,478498937
1786383608725996000,479488047
1786383609715934500,480479066
1786383610776523500,481538216
1786383611766163500,482528532
1786383612780917500,483538214
1786383613791667000,484548512
1786383614821059500,485588000
1786383615832742000,486588853
1786383616851753500,487608353
1786383617941641000,488698176
1786383618971169000,489738138
1786383619986030500,490758053
1786383620986226000,491738128
1786383621991028000,492747943
1786383623026009500,493792201
1786383624041216500,494798023
1786383625126237000,495888293
1786383626120860000,496878052
1786383627120848000,497877091
1786383628121142000,498887143
1786383629141275500,499898069
1786383630146373500,500909057
1786383631171243500,501928244
1786383632231395500,502997932
1786383633231884000,503991675
1786383634241429500,504997841
1786383635272492000,506028188
1786383636256138500,507017672
1786383637241224000,507988005
1786383638251749500,509018741
1786383639318558500,510077867
1786383640345699000,511109076
1786383641380604500,512138470
1786383642387410000,513148212
1786383643511923000,514268022
1786383644506065000,515267945
1786383645501466000,516268288
1786383646545894500,517308232
1786383647538258500,518287773
1786383648551308500,519308122
1786383649571040000,520318521
1786383650567209500,521317520
1786383651560725500,522317952
1786383652551355500,523318070
1786383653612138000,524368005
1786383654630675000,525388322
1786383655631017000,526388272
1786383656636084000,527398117
1786383657646025000,528408106
1786383658645948500,529408367
1786383659656014500,530407533
1786383660734053000,531488077
1786383661765561000,532518052
1786383662785899500,533548191
1786383663805714500,534569441
1786383664820805500,535607121
1786383665816553500,536578345
1786383666836152000,537598981
1786383667911713500,538668182
1786383668941057000,539705122
1786383669956201500,540707933
1786383670986440500,541748301
1786383672000766000,542767921
1786383673002520000,543767769
1786383674010757500,544774582
1786383675061822500,545818185
1786383676076100500,546838122
1786383677086800500,547857747
1786383678075783000,548828203
1786383679091483000,549851562
1786383680117201000,550878476
1786383681131038000,551888097
1786383682216672000,552978496
1786383683220354000,553978005
1786383684245931500,555008198
1786383685250603000,556009294
1786383686275836500,557027971
1786383687290681500,558057950
1786383688306052500,559058029
1786383689361885500,560118834
1786383690380921500,561138204
1786383691430843000,562157816
1786383692477223500,563237957
1786383693501864500,564267800
1786383694528800000,565278068
1786383695570742000,566328010
1786383696641053000,567398050
1786383697662292000,568428065
1786383698665240500,569437909
1786383699674802500,570437878
1786383700702000500,571457744
1786383701676684500,572437416
1786383702650590000,573408071
1786383703711752000,574468023
1786383704734249500,575488113
1786383705730458500,576487944
1786383706720585500,577477622
1786383707745716500,578498141
1786383708765446000,579518397
1786383709776695000,580537931
1786383710808377500,581568528
1786383711780968500,582547139
1786383712791017500,583547483
1786383713805410000,584567673
1786383714811024000,585568515
1786383715841111000,586597633
1786383716850779500,587618010
1786383717866239500,588637892
1786383718880345000,589637898
1786383719880796500,590634705
1786383720875984000,591637809
1786383721885574000,592648595
1786383722868478000,593637666
1786383723871168000,594637705
1786383724910359500,595652487
1786383725940784500,596697949
1786383726945525000,597708017
1786383727970409000,598728534
1786383728995540500,599757783
1786383729975476000,600737470
1786383730975156000,601727905
1786383732001094000,602737212
1786383733041360500,603802489
1786383734072934000,604828047
1786383735100977500,605857693
1786383736130767000,606888107
1786383737155561500,607917922
1786383738230787500,608937811
1786383739321193500,610087926
1786383740335335500,611092896
1786383741340725000,612096884
1786383742360359000,613118186
1786383743401447000,614157767
1786383744410557000,615167811
1786383745534498500,616287570
1786383746610479000,617368488
1786383747631172500,618387574
1786383748640898500,619407793
1786383749645600500,620398127
1786383750631870000,621387767
1786383751640476500,622397597
1786383752629944500,623387748
1786383753690261000,624447925
1786383754685191000,625436973
1786383755660253000,626417949
1786383756646314000,627417644
1786383757655659000,628430229
1786383758676785500,629417968
1786383759740110500,630428729
1786383761074418000,631833599
1786383762135476000,632897956
1786383763125072000,633897951
1786383764140235500,634887208
1786383765181373000,635927819
1786383766225308000,636988853
1786383767245522500,638008593
1786383768305466000,639057859
1786383769332002500,640088783
1786383770355433000,641107580
1786383771381905500,642127969
1786383772395376000,643157807
1786383773386045000,644158409
1786383774365155500,645127740
1786383775390494000,646157573
1786383776400585000,647162078
1786383777426218500,648177953
1786383778450380000,649207753
1786383779440657000,650217718
1786383780440563000,651198070
1786383781480729500,652237212
1786383782540784000,653297623
1786383783555898000,654317745
1786383784570388000,655317582
1786383785581576500,656347703
1786383786615076000,657367796
1786383787620555500,658378334
1786383788645370000,659407322
1786383789695312500,660457744
1786383790715338000,661457828
1786383791750962000,662517724
1786383792764922500,663527755
1786383793760271000,664517798
1786383794780793500,665537619
1786383795810412000,666577760
1786383797355370000,668118235
1786383798365098500,669117913
1786383799350149000,670127809
1786383800337067500,671098120
1786383801361634500,672117742
1786383802372122000,673137700
1786383803370468500,674117595
1786383804381121000,675137079
1786383805381360000,676138170
1786383806410631000,677174090
1786383807441308500,678198847
1786383808471090000,679228054
1786383809506133500,680258169
1786383810561250000,681288361
1786383811611887500,682368801
1786383812650980000,683408726
1786383813681083000,684440880
1786383814720595500,685478719
1786383815752500000,686507508
1786383816764985500,687519884
1786383817789558000,688507735
1786383818824993000,689577770
1786383819805259500,690567483
1786383820795323500,691547585
1786383821819990000,692577559
1786383822860135000,693617657
1786383823869831000,694637457
1786383824880393500,695637666
1786383825905413500,696668727
1786383826914791500,697677651
1786383827915340500,698677355
1786383828930987500,699687610
1786383829960618500,700718014
1786383830995012000,701758138
1786383832030036000,702778439
1786383833055098500,703807988
1786383834075377000,704837581
1786383835074636500,705827676
1786383836091427500,706847374
1786383837129944000,707887446
1786383838155517000,708918066
1786383839210964500,709937886
1786383840275438500,711028193
1786383841269956500,712027150
1786383842245251500,712997643
1786383843260183500,714017264
1786383844285447500,715037740
1786383845320318000,716078533
1786383846345338500,717097495
1786383847380715500,718142452
1786383848420436500,719177859
1786383849450148000,720207492
1786383850470296000,721227953
1786383851500431000,722258111
1786383852525051000,723281220
1786383853566313500,724297406
1786383854605188500,725367561
1786383855594669000,726357865
1786383856609998000,727369314
1786383857634911000,728378103
1786383858680160500,729437725
1786383859670109000,730457941
1786383860695113500,731427139
1786383861709907500,732477438
1786383862736286500,733501259
1786383863770060000,734517090
1786383864789589000,735547254
1786383865789276500,736546954
1786383866799487500,737557541
1786383867796209000,738536504
1786383868830902000,739588103
1786383869855195500,740618044
1786383870875213000,741627399
1786383871900804000,742657783
1786383872941226500,743701445
1786383873964990500,744727997
1786383875009997000,745737548
1786383876064859000,746827488
1786383877095413000,747847568
1786383878119606000,748878992
1786383879164823500,749917982
1786383880240489000,750947458
1786383881324199000,752077620
1786383882412057500,753167710
1786383883439753000,754197531
1786383884424652500,755187175
1786383885439774000,756197265
1786383886464644500,757237023
1786383887459866000,758227479
1786383888470592000,759236707
1786383889469406000,760247918
1786383890509519000,761277189
1786383891494648000,762247302
1786383892509713500,763267710
1786383893544519500,764307534
1786383894570639500,765327940
1786383895600678500,766360331
1786383896614373500,767397422
1786383897649971000,768417645
1786383898667886500,769427426
1786383899680292000,770437498
1786383900704332500,771467338
1786383901714590500,772477269
1786383902724416000,773487385
1786383903770083000,774546915
1786383904839686000,775597217
1786383905859631000,776630177
1786383906889416500,777647507
1786383907909820500,778667701
1786383908920009000,779687341
1786383909944764500,780707536
1786383911022413500,781777785
1786383912019516000,782788383
1786383913024692500,783787409
1786383914039367500,784798482
1786383915050725000,785807792
1786383916139539500,786957748
1786383917378445500,788108543
1786383918627175500,789298233
1786383920092425500,790811664
1786383921515585500,792248679
1786383922808333000,793548592
1786383924135728000,794872106
1786383925502609000,796197354
1786383926757885000,797513462
1786383928113596500,798806033
1786383929375111500,800108366
1786383930647203000,801359266
1786383932036561000,802738877
1786383933450834000,804225078
1786383934742586000,805486622
1786383936091969500,806852058
1786383937478204000,808178393
1786383938718514500,809478340
1786383940088948500,810798653
1786383941444062500,812167405
1786383942741869500,813466990
1786383944066784500,814788733
1786383945438962000,816128620
1786383946688413000,817438344
1786383948044931500,818727134
1786383949255488500,820038239
1786383950477781500,821179556
1786383951651028500,822379073
1786383952701259000,823447334
1786383953744624500,824520637
1786383954810044000,825558366
1786383955835177500,826587423
1786383956870548500,827617146
1786383957906091500,828647327
1786383958941902000,829687285
1786383959966876000,830707376
1786383960991320000,831747376
1786383962001798000,832757242
1786383963016939500,833767089
1786383964087755000,834807324
1786383965275414500,835988504
1786383966964784000,837548569
1786383969739593500,840610638
1786383972048796500,842709147
1786383973833047000,844609170
1786383976147383000,846998452
1786383978041718500,848804839
1786383979435438500,850140954
1786383980586902500,851297514
1786383981691539000,852471987
1786383982814303000,853599924
1786383984014458500,854728459
1786383985223918000,855858275
1786383986678542500,857359217
1786383988080710500,858839685
1786383989549459500,860049376
1786383990902794000,861620620
1786383992031500500,862748436
1786383993162298000,863878866
1786383994282337000,865055351
1786383995511426500,866204629
1786383997202087500,867856759
1786383998713080500,869395949
1786383999925853000,870620676
1786384001090268000,871870905
1786384002190831500,872968681
1786384003435521500,874129027
1786384004617266500,875337580
1786384006000417000,876668081
1786384007364108500,878106961
1786384008394376000,879137291
1786384009394737000,880147483
1786384010418625000,881156755
1786384011429642500,882187227
1786384012454409500,883198236
1786384013489332500,884227018
1786384014524656000,885267095
1786384015564801500,886307153
1786384016595316000,887337974
1786384017609363000,888346905
1786384018629212500,889366904
1786384019659409500,890396966
1786384020714802000,891457225
1786384021747626000,892487087
1786384022774068000,893517095
1786384023789693500,894537148
1786384024829395500,895577241
1786384025920860500,896657555
1786384026914460500,897656941
1786384027924502500,898657375
1786384028946017500,899678310
1786384029949117000,900686749
1786384030959091500,901697340
1786384032044428000,902760420
1786384033094287000,903846785
1786384034064353000,904807435
1786384035079610000,905817099
1786384036124622000,906867512
1786384037153733000,907896787
1786384038149569500,908897356
1786384039169021000,909916928
1786384040199632500,910946458
1786384041210399000,911936945
1786384042214292500,912956877
1786384043234398000,913977058
1786384044249233500,914996921
1786384045279379000,916026780
1786384046283944000,917026616
1786384047359572500,918096940
1786384048375090000,919117020
1786384049405628000,920146811
1786384050440084500,921186594
1786384051474205500,922210146
1786384052489150000,923227376
1786384053535247000,924246816
1786384054574572000,925317895
1786384055599383000,926337308
1786384056619422000,927369372
1786384057615922500,928377158
1786384058625569500,929366710
1786384059644332000,930386872
1786384060664380500,931387649
1786384061719631000,932465434
1786384062724381000,933467361
1786384063764445000,934507090
1786384064829492500,935567141
1786384065874638500,936617038
1786384066911098000,937657001
1786384067999563000,938737217
1786384069045054000,939787537
1786384070104798500,940847545
1786384071149493000,941886995
1786384072169740500,942906972
1786384073179491500,943917249
1786384074209481500,944947171
1786384075274041500,945988212
1786384076324984500,947066803
1786384077359728000,948107018
1786384078385318000,949137421
1786384079500234000,950186875
1786384080738276000,951476249
1786384081771018500,952517574
1786384082866328000,953607263
1786384083889791500,954637141
1786384084894601000,955637073
1786384085923914000,956666923
1786384086934981000,957676177
1786384087941722500,958676889
1786384089039435000,959786823
1786384090030671000,960776495
1786384091039271000,961776852
1786384092051886500,962797154
1786384093069782500,963806793
1786384094114588500,964857161
1786384095139672000,965886372
1786384096149736000,966887050
1786384097239660000,967976942
1786384098279578000,969017692
1786384099335584000,970077088
1786384100374375500,971116616
1786384101394216500,972136862
1786384102424353000,973166674
1786384103439544500,974176694
1786384104454372000,975197223
1786384105475022500,976218159
1786384106489540000,977236631
1786384107494282500,978226839
1786384108529400500,979276960
1786384109560207000,980306772
1786384110564367000,981307525
1786384111554469000,982306976
1786384112570008000,983318411
1786384113589089500,984326643
1786384114599470000,985336362
1786384115614062500,986356600
1786384116629692000,987386664
1786384117634429500,988377005
1786384118664386500,989406819
1786384119684561500,990428103
1786384120709235000,991456880
1786384121734636500,992476850
1786384122764978000,993496804
1786384123826178500,994556700
1786384124854825500,995596852
1786384125884372500,996626727
1786384126894626500,997646432
1786384127914844500,998646816
1786384128954378000,999696594
1786384129966048000,1000706893
1786384130995157500,1001737107
1786384131994510000,1002736253
1786384133029300500,1003766781
1786384134054700500,1004796506
1786384135085463000,1005826794
1786384136094615500,1006836769
1786384137114589500,1007856580
1786384138149359500,1008889786
1786384139186206000,1009927180
1786384140205836500,1010950010
1786384141249501000,1011986385
1786384142274690500,1013016742
1786384143289516000,1014026895
1786384144304414000,1015056815
1786384145300095500,1016046854
1786384146299430000,1017037509
1786384147310643500,1018056471
1786384148329499000,1019077318
1786384149339557000,1020087004
1786384150359149000,1021106626
1786384151359017500,1022106786
1786384152344422000,1023088180
1786384153339485000,1024086361
1786384154369463000,1025116544
1786384155361408500,1026116639
1786384156379674500,1027116394
1786384157395516000,1028136437
1786384158430017000,1029176985
1786384159444554000,1030186786
1786384160465217500,1031206781
1786384161519120500,1032266650
1786384162544351000,1033296704
1786384163540912500,1034276966
1786384164534164000,1035276965
1786384165554560000,1036297043
1786384166589330500,1037327988
1786384167664729000,1038398186
1786384168734761000,1039477678
1786384169759429000,1040507257
1786384170764146500,1041508312
1786384171774701500,1042516928
1786384172804692000,1043547065
1786384173844533000,1044588085
1786384174869868000,1045616772
1786384175910023000,1046646905
1786384176970005500,1047706869
1786384178014444500,1048756558
1786384179039736000,1049788536
1786384180054972000,1050807409
1786384181080186500,1051832418
1786384182189410000,1052910131
1786384183284855500,1054027091
1786384184299705500,1055036357
1786384185336343500,1056076622
1786384186349433000,1057086960
1786384187529624500,1058246582
1786384188656122500,1059381232
1786384189871512000,1060556793
1786384191289765000,1061986288
1786384192592578000,1063319020
1786384193861530500,1064557877
1786384195214064000,1065928298
1786384196486816000,1067226945
1786384197834539000,1068548762
1786384199112040000,1069848561
1786384200459877000,1071177832
1786384201751392000,1072427836
1786384203079937500,1073797655
1786384204470607000,1075137546
1786384205796500500,1076543155
1786384207152853500,1077915976
1786384208532696500,1079238173
1786384209895011000,1080617925
1786384211206308500,1081927682
1786384212514860000,1083228578
1786384213787684000,1084527660
1786384215147098000,1085867817
1786384216531811000,1087196221
1786384217879888500,1088600146
1786384219205523000,1089974623
1786384220564963500,1091278274
1786384221975404000,1092687621
1786384223405322000,1094163833
1786384224806461500,1095498138
1786384226156330000,1096867823
1786384227418172500,1098116812
1786384228770548500,1099489580
1786384230038242500,1100737878
1786384231416195000,1102117720
1786384232952477000,1103657789
1786384234320091500,1104987424
1786384235589585000,1106308105
1786384236896569500,1107607709
1786384238151129000,1108928110
1786384239342030500,1110056859
1786384240452015000,1111196450
1786384241489236500,1112226582
1786384242515431000,1113256315
1786384243544634500,1114296051
1786384244574567500,1115316518
1786384245619844500,1116367449
1786384246685026000,1117399273
1786384247754736000,1118496374
1786384248795005500,1119536359
1786384249829858500,1120566481
