# host_unix_ns,fpga_counter_us
1786472804321228000,568890796
1786472805326486500,569911206
1786472806320847000,570900894
1786472807311925000,571890788
1786472808306328000,572881163
1786472809351148000,573912686
1786472810406819000,575018928
1786472811466375500,576041820
1786472812476137500,577061930
1786472813461346000,578030888
1786472814477228000,579041472
1786472815506032500,580071141
1786472816511674000,581100926
1786472817516557000,582070795
1786472818623100000,583242774
1786472819677201000,584240807
1786472820691112000,585261784
1786472821710860000,586290566
1786472822721039500,587300444
1786472823726227500,588301333
1786472824761059500,589370988
1786472825777204500,590359940
1786472826798109000,591375248
1786472827802013500,592381395
1786472828780674500,593360978
1786472829760840000,594340962
1786472830771022000,595340554
1786472831802358000,596360727
1786472832826531500,597412029
1786472833816045500,598390746
1786472834823725500,599392876
1786472835874532500,600441239
1786472836891661500,601471115
1786472837911776000,602482264
1786472838956998500,603521660
1786472840007056500,604581424
1786472841053232000,605637440
1786472842087777500,606661322
1786472843103264500,607681284
1786472844132568500,608710760
1786472845161097500,609730650
1786472846177910000,610776745
1786472847191838500,611760939
1786472848205815000,612771755
1786472849216581000,613791012
1786472850235648000,614811014
1786472851233932000,615820516
1786472852332225000,616830685
1786472853710202000,618083632
1786472855411037000,619991435
1786472856430876500,621001228
1786472857472316000,622050566
1786472858502135000,623080104
1786472859526137000,624100933
1786472860557372500,625150799
1786472861598120000,626170799
1786472862622550500,627190739
1786472863646987500,628231103
1786472864625858500,629210702
1786472865593380000,630172323
1786472866590913000,631160837
1786472867646683500,632252039
1786472868707999500,633281077
1786472869721853500,634290778
1786472870747672000,635321553
1786472871743122000,636330462
1786472872731454000,637310950
1786472873741976500,638321242
1786472874781244000,639377836
1786472875829345500,640402291
1786472876847261500,641421535
1786472877883675500,642462957
1786472878900877500,643471364
1786472879932881500,644501746
1786472880916405500,645490792
1786472881932533000,646526038
1786472882950780000,647521298
1786472883957023500,648520748
1786472884945548000,649534184
1786472885951239500,650530879
1786472886951041000,651530854
1786472887973203000,652542145
1786472889048756500,653597218
1786472890095962000,654671027
1786472891116605500,655691239
1786472892135487000,656721646
1786472893112062000,657691036
1786472894118840500,658692194
1786472895171896000,659760724
1786472896236473500,660826215
1786472897266469500,661840977
1786472898306147000,662882473
1786472899326292500,663901974
1786472900347372500,664930818
1786472901361050000,665941028
1786472902361676500,666931781
1786472903391266500,667976652
1786472904403377000,668971358
1786472905440303500,670020714
1786472906450736000,671011133
1786472907522682500,672091570
1786472908550962500,673130250
1786472909576716500,674152232
1786472910697063000,675263506
1786472911737354500,676310862
1786472912776567000,677351032
1786472913801508500,678381143
1786472914826251500,679400382
1786472915866254500,680430653
1786472916936792000,681547288
1786472918017043500,682590600
1786472919037309500,683621581
1786472920066793500,684630533
1786472921086306500,685660544
1786472922116034000,686690754
1786472923151673000,687721582
1786472924191647000,688762851
1786472925246506500,689821298
1786472926266177000,690842277
1786472927265899000,691840796
1786472928296661000,692870889
1786472929331228000,693900817
1786472930365741500,694941344
1786472931366051500,695940135
1786472932395768500,696970955
1786472933425640000,697991633
1786472934435877000,699020665
1786472935451183000,700030967
1786472936456383000,701030828
1786472937495560500,702061054
1786472938546096000,703120439
1786472939595994500,704190793
1786472940611706000,705182266
1786472941646753000,706230908
1786472942679315500,707240762
1786472943680617000,708250163
1786472944655803000,709240547
1786472945676090500,710251235
1786472946768398000,711336929
1786472948311000500,712918962
1786472949761309500,714340247
1786472950796014500,715360183
1786472951803262000,716380776
1786472952850592500,717390553
1786472953895757000,718470496
1786472954925816000,719501154
1786472955950691500,720520589
1786472956974616000,721550436
1786472957975563000,722550231
1786472958965500000,723540815
1786472959941620500,724509947
1786472960981322000,725560475
1786472961995925500,726570426
1786472963021594000,727600346
1786472964053066500,728632534
1786472965051024000,729630750
1786472966055518000,730630912
1786472967062859500,731643111
1786472968161392000,732741196
1786472969187031500,733771589
1786472970263461500,734841120
1786472971291526000,735871180
1786472972279234500,736850816
1786472973297555000,737870957
1786472974325705500,738913048
1786472975337048500,739900562
1786472976340281500,740910961
1786472977376740500,741953458
1786472978431658500,743001810
1786472979445429000,744024751
1786472980467087500,745040924
1786472981491637000,746080999
1786472982505644000,747080424
1786472983518585500,748090975
1786472984536718500,749110586
1786472985576576000,750142723
1786472986940450000,751512298
1786472987967005500,752541897
1786472989024235000,753582138
1786472990076788000,754651539
1786472991112101000,755681296
1786472992157021000,756731707
1786472993186913500,757763382
1786472994217262500,758791936
1786472995246419500,759822011
1786472996300769500,760850509
1786472997355305500,761921256
1786472998391232000,762961184
1786472999390199000,763970578
1786473000396489500,764972090
1786473001386422000,765970090
1786473002385387000,766970364
1786473003413544500,767971774
1786473004476926500,769050992
1786473005515983500,770090596
1786473006531228500,771110124
1786473007515468500,772080992
1786473008516902500,773090554
1786473009541258000,774123217
1786473010556407000,775120471
1786473011582637500,776160550
1786473012575860500,777141575
1786473013617360000,778191498
1786473014646194000,779221189
1786473015681993000,780251369
1786473016737076500,781311083
1786473017787440000,782381608
1786473018805229000,783379722
1786473019800610500,784380203
1786473020787498500,785370370
1786473021786031000,786360795
1786473022795697500,787371018
1786473023796802000,788370230
1786473024806717000,789380027
1786473025851929500,790420510
1786473026875857000,791441050
1786473027895658000,792460605
1786473028935701500,793501633
1786473029970469000,794550267
1786473030980455000,795552134
1786473032220657500,796570291
1786473033455434500,798040467
1786473034481434000,799067161
1786473035495900000,800081355
1786473036516266500,801091516
1786473037535600500,802112268
1786473038565436500,803131028
1786473039666376000,804231519
1786473040689939000,805265306
1786473041705067500,806270860
1786473042725360500,807300134
1786473043745552500,808320411
1786473044755342000,809330348
1786473045948700000,810430230
1786473047344013000,811900362
1786473048840180000,813430336
1786473050170248000,814700481
1786473051511138500,816071953
1786473052799502000,817371102
1786473054871572000,819342099
1786473056020773500,820600370
1786473057040597500,821620860
1786473058061592500,822630003
1786473059096607500,823671891
1786473060116772000,824690409
1786473061156561000,825740804
1786473062185322000,826761884
1786473063216599000,827790938
1786473064235487500,828810358
1786473065271032000,829842113
1786473066312506500,830870427
1786473067358599500,831938006
1786473068406470500,832980426
1786473069441789500,834030428
1786473070470435500,835050250
1786473071500960500,836070027
1786473072495840000,837071388
1786473073501075000,838080808
1786473074532224000,839110124
1786473075529900500,840110525
1786473076564321000,841130647
1786473077585454500,842160859
1786473078580335000,843151825
1786473079605210000,844180117
1786473080596606500,845170628
1786473081622898000,846201082
1786473082646012500,847222346
1786473083646070500,848220769
1786473084687180500,849262500
1786473085741661000,850311014
1786473086793307000,851371284
1786473087805956500,852400008
1786473088810702000,853389970
1786473089825510500,854401426
1786473090825372500,855400716
1786473091870199500,856440535
1786473092929366500,857513868
1786473094005472500,858580661
1786473095025514500,859600513
1786473096045153500,860630126
1786473097090854500,861669870
1786473098091228500,862660400
1786473099117011500,863690477
1786473100111317500,864690189
1786473101125737500,865712503
1786473102172462500,866743313
1786473103249924500,867791404
1786473104306410000,868890461
1786473105326166000,869906409
1786473106348327000,870921450
1786473107385455000,871961912
1786473108407460000,872985376
1786473109432611500,874012789
1786473110527784000,875061466
1786473111604933500,876172602
1786473112652583000,877221421
1786473113697578000,878270738
1786473114720396500,879301193
1786473115745313500,880320380
1786473116758601000,881330514
1786473117800097500,882360364
1786473118830352500,883410941
1786473119850199500,884430035
1786473120840900000,885421706
